config_id,window_months,min_solves,min_opportunities,ranking,origin_count,future_quality,future_quality_macro_origin,list_fill,meets_95pct_fill,average_post_debut_exposure,expected_unique_reach,annualized_unique_reach,annualization_calendar_months,expected_display_slots,mean_eligible_count,minimum_eligible_count,behavior_hash,pareto,equivalent_config_ids,equivalence_representative
W9-S2-E3-wilson,9,2,3,wilson,52,0.28117426311505256,0.28117426311505256,1.0,True,4.7375,289.3677318295739,64.30394040657198,54,1040.0,80.36538461538461,22,f2812a4b2b5eb42ed3550a9cba049766d308ee6d84df48019fd98a3aed68df9b,False,W9-S2-E3-wilson,W9-S2-E3-wilson
W9-S2-E3-beta,9,2,3,beta,52,0.2806681166056166,0.2806681166056166,1.0,True,4.823076923076923,280.20674603174604,62.268165784832455,54,1040.0,80.36538461538461,22,a1887c5100359e72daa1c4fe248977eb5a9ba890c913c0f39927f3f89d9120c8,False,W9-S2-E3-beta,W9-S2-E3-beta
W9-S2-E6-raw,9,2,6,raw,52,0.2103943625006815,0.20971419712325284,0.9586538461538462,True,6.289869608826479,378.33361537452447,84.07413674989432,54,997.0,46.55769230769231,9,f8f78b7014a081cb033ebf2d40f03a69dd4426a82cf501f95dcfaaa20435be56,False,W9-S2-E6-raw,W9-S2-E6-raw
W9-S2-E6-count,9,2,6,count,52,0.2051122498795562,0.20465047954319332,0.9586538461538462,True,6.422622384592754,384.10450782960845,85.35655729546855,54,997.0,46.55769230769231,9,e2066db67f15d938497bb1f488f566e92e238539e2dd53218ca9b65010eaa73f,False,W9-S2-E6-count,W9-S2-E6-count
W9-S2-E6-wilson,9,2,6,wilson,52,0.2092142348160402,0.2085828631794189,0.9586538461538462,True,6.309929789368105,378.0479010888102,84.01064468640226,54,997.0,46.55769230769231,9,bee368d3016a3f009053e0d1d02a5a1766fb275c8ffe76b50889354deda673c4,False,W9-S2-E6-wilson,W9-S2-E6-wilson
W9-S2-E6-beta,9,2,6,beta,52,0.20938140298722044,0.2087431195896753,0.9586538461538462,True,6.307923771313942,378.0479010888102,84.01064468640226,54,997.0,46.55769230769231,9,76431c8b2be22d80f2626ee89436da757ec569208c6c04a627cd63aa66ffbff8,False,W9-S2-E6-beta,W9-S2-E6-beta
W9-S3-E1-raw,9,3,1,raw,52,0.2809236302137456,0.28086956517788264,0.9855769230769231,True,4.726829268292683,274.3765664160401,60.97257031467557,54,1025.0,34.98076923076923,13,98dab4787db8c0c88dc025e6f571fb5e1c5b6dffcd0602daeaefc6c0b3544f5a,False,W9-S3-E1-raw|W9-S3-E3-raw,W9-S3-E1-raw
W9-S3-E1-count,9,3,1,count,52,0.25632383914144075,0.25662457878450523,0.9855769230769231,True,5.552174602474723,273.08369795169733,60.6852662114883,54,1025.0,34.98076923076923,13,5c2d4725058d936cc6a34b9f177091935729de57eff492ade12a451edc79faec,False,W9-S3-E1-count|W9-S3-E3-count,W9-S3-E1-count
W9-S3-E1-wilson,9,3,1,wilson,52,0.2825236193464691,0.28244647754426866,0.9855769230769231,True,4.882926829268293,267.67606516290726,59.48357003620162,54,1025.0,34.98076923076923,13,dcef2356d62de9f629f1b2471c8a6163845380b485c2b83e2ae4bdecaa8d3d4c,False,W9-S3-E1-wilson|W9-S3-E3-wilson,W9-S3-E1-wilson
W9-S3-E1-beta,9,3,1,beta,52,0.28181223383662407,0.2817453524023541,0.9855769230769231,True,4.9453658536585365,262.52619047619044,58.33915343915343,54,1025.0,34.98076923076923,13,19f88087c39ab4a4a44872c848b1042c1b71ea109b1d60226f230b80344ec7b1,False,W9-S3-E1-beta|W9-S3-E3-beta,W9-S3-E1-beta
W9-S3-E3-raw,9,3,3,raw,52,0.2809236302137456,0.28086956517788264,0.9855769230769231,True,4.726829268292683,274.3765664160401,60.97257031467557,54,1025.0,34.98076923076923,13,98dab4787db8c0c88dc025e6f571fb5e1c5b6dffcd0602daeaefc6c0b3544f5a,False,W9-S3-E1-raw|W9-S3-E3-raw,W9-S3-E1-raw
W9-S3-E3-count,9,3,3,count,52,0.25632383914144075,0.25662457878450523,0.9855769230769231,True,5.552174602474723,273.08369795169733,60.6852662114883,54,1025.0,34.98076923076923,13,5c2d4725058d936cc6a34b9f177091935729de57eff492ade12a451edc79faec,False,W9-S3-E1-count|W9-S3-E3-count,W9-S3-E1-count
W9-S3-E3-wilson,9,3,3,wilson,52,0.2825236193464691,0.28244647754426866,0.9855769230769231,True,4.882926829268293,267.67606516290726,59.48357003620162,54,1025.0,34.98076923076923,13,dcef2356d62de9f629f1b2471c8a6163845380b485c2b83e2ae4bdecaa8d3d4c,False,W9-S3-E1-wilson|W9-S3-E3-wilson,W9-S3-E1-wilson
W9-S3-E3-beta,9,3,3,beta,52,0.28181223383662407,0.2817453524023541,0.9855769230769231,True,4.9453658536585365,262.52619047619044,58.33915343915343,54,1025.0,34.98076923076923,13,19f88087c39ab4a4a44872c848b1042c1b71ea109b1d60226f230b80344ec7b1,False,W9-S3-E1-beta|W9-S3-E3-beta,W9-S3-E1-beta
W9-S3-E6-raw,9,3,6,raw,52,0.2365661437256315,0.23822399364195032,0.8259615384615384,False,6.330616996507567,296.3007936507936,65.84462081128747,54,859.0,22.307692307692307,5,86249e8817028c3f7e25cbde4ff431cc0ec4c1ab6ba05f9ef4ffb3e8a3550e6e,False,W9-S3-E6-raw,W9-S3-E6-raw
W9-S3-E6-count,9,3,6,count,52,0.23097832674375168,0.2336086717309553,0.8259615384615384,False,6.422337073093768,295.8526462014786,65.74503248921746,54,859.0,22.307692307692307,5,2decb751cfed5194539004cfaa6813babd3d7888a1fc9aaea469db62753c50b2,False,W9-S3-E6-count,W9-S3-E6-count
W9-S3-E6-wilson,9,3,6,wilson,52,0.2351964262616183,0.23709265969811635,0.8259615384615384,False,6.353899883585565,296.0150793650793,65.78112874779539,54,859.0,22.307692307692307,5,baaa053ea25b4c85632f7c3d15b4d491dfcbb7a7ca050a805391ea5f0c05c89e,False,W9-S3-E6-wilson,W9-S3-E6-wilson
W9-S3-E6-beta,9,3,6,beta,52,0.23539045032060163,0.23725291610837276,0.8259615384615384,False,6.351571594877765,296.0150793650793,65.78112874779539,54,859.0,22.307692307692307,5,896ef30044d6f9e3a3b3858238ad370dcf9eb5ed0a56cd1c8f569d8205e913ec,False,W9-S3-E6-beta,W9-S3-E6-beta
W9-S4-E1-raw,9,4,1,raw,52,0.3017390620081838,0.3085998092696116,0.6788461538461539,False,5.696883852691218,193.34013605442175,42.96447467876039,54,706.0,16.153846153846153,5,9edb4aea391513535c66ab33a2bc56b169e5c333b648a663e666a531b04556cb,False,W9-S4-E1-raw|W9-S4-E3-raw,W9-S4-E1-raw
W9-S4-E1-count,9,4,1,count,52,0.2900490771949695,0.3006641080406411,0.6788461538461539,False,5.934848123233393,195.31426362099438,43.40316969355431,54,706.0,16.153846153846153,5,3c23fe79ba67756cb916d74ffc06d7849de958127745e1f454e344caff776e6c,False,W9-S4-E1-count|W9-S4-E3-count,W9-S4-E1-count
W9-S4-E1-wilson,9,4,1,wilson,52,0.3001652502360717,0.30753143320123555,0.6788461538461539,False,5.732294617563739,192.1326530612245,42.69614512471656,54,706.0,16.153846153846153,5,d641e5cf17b8a100a221cfebd2e00777e45b40e826b9c96d8432a6e3ce47085e,False,W9-S4-E1-wilson|W9-S4-E3-wilson,W9-S4-E1-wilson
W9-S4-E1-beta,9,4,1,beta,52,0.3006373937677053,0.30785194602174837,0.6788461538461539,False,5.737960339943343,191.6326530612245,42.585034013605444,54,706.0,16.153846153846153,5,1d73859aeffdd578b7ab095cd3e3686958a2007a773457d90078a00fa5692805,False,W9-S4-E1-beta|W9-S4-E3-beta,W9-S4-E1-beta
W9-S4-E3-raw,9,4,3,raw,52,0.3017390620081838,0.3085998092696116,0.6788461538461539,False,5.696883852691218,193.34013605442175,42.96447467876039,54,706.0,16.153846153846153,5,9edb4aea391513535c66ab33a2bc56b169e5c333b648a663e666a531b04556cb,False,W9-S4-E1-raw|W9-S4-E3-raw,W9-S4-E1-raw
W9-S4-E3-count,9,4,3,count,52,0.2900490771949695,0.3006641080406411,0.6788461538461539,False,5.934848123233393,195.31426362099438,43.40316969355431,54,706.0,16.153846153846153,5,3c23fe79ba67756cb916d74ffc06d7849de958127745e1f454e344caff776e6c,False,W9-S4-E1-count|W9-S4-E3-count,W9-S4-E1-count
W9-S4-E3-wilson,9,4,3,wilson,52,0.3001652502360717,0.30753143320123555,0.6788461538461539,False,5.732294617563739,192.1326530612245,42.69614512471656,54,706.0,16.153846153846153,5,d641e5cf17b8a100a221cfebd2e00777e45b40e826b9c96d8432a6e3ce47085e,False,W9-S4-E1-wilson|W9-S4-E3-wilson,W9-S4-E1-wilson
W9-S4-E3-beta,9,4,3,beta,52,0.3006373937677053,0.30785194602174837,0.6788461538461539,False,5.737960339943343,191.6326530612245,42.585034013605444,54,706.0,16.153846153846153,5,1d73859aeffdd578b7ab095cd3e3686958a2007a773457d90078a00fa5692805,False,W9-S4-E1-beta|W9-S4-E3-beta,W9-S4-E1-beta
W9-S4-E6-raw,9,4,6,raw,52,0.2824232081911263,0.3024862292277153,0.5634615384615385,False,6.448805460750854,199.14285714285714,44.25396825396825,54,586.0,12.423076923076923,3,337bb46d397882a1bcfd887e424af13941f296487460d7593626486d4d2d080c,False,W9-S4-E6-raw,W9-S4-E6-raw
W9-S4-E6-count,9,4,6,count,52,0.279112518596307,0.3006207829752498,0.5634615384615385,False,6.499496336996337,197.8984301412873,43.977428920286066,54,586.0,12.423076923076923,3,83d8627a74621dd74e5764ebadc85c94cfbf0e4cd976773ae10c990c87e18a4b,False,W9-S4-E6-count,W9-S4-E6-count
W9-S4-E6-wilson,9,4,6,wilson,52,0.281475161167994,0.3019520411935272,0.5634615384615385,False,6.462457337883959,197.14285714285714,43.80952380952381,54,586.0,12.423076923076923,3,2fea18016873600f6a99b69a3bd64f9f8bf56256bf167ce5f8cf24217dbc3171,False,W9-S4-E6-wilson,W9-S4-E6-wilson
W9-S4-E6-beta,9,4,6,beta,52,0.28175957527493367,0.30211229760378366,0.5634615384615385,False,6.459044368600683,197.14285714285714,43.80952380952381,54,586.0,12.423076923076923,3,0461a38300e4508b49a865cc7484b9f6d9fccaf3fbcdecb90744ca7d12df7f17,False,W9-S4-E6-beta,W9-S4-E6-beta
W9-S5-E1-raw,9,5,1,raw,52,0.35591659298555844,0.41710147491397487,0.3625,False,6.246684350132626,119.25,26.5,54,377.0,7.576923076923077,1,d0d5b55aa71c9cf62ff1ec6c6c4711c76ca85ff8d8e12dc0e781e9e483249cf3,False,W9-S5-E1-raw|W9-S5-E3-raw,W9-S5-E1-raw
W9-S5-E1-count,9,5,1,count,52,0.3497336954233506,0.4148601745476745,0.3625,False,6.3063534166982445,119.83630952380952,26.630291005291003,54,377.0,7.576923076923077,1,d79b91b53c68b77248e7f46118e2032e557adafcf870f3732e1c7c72c32f18e5,False,W9-S5-E1-count|W9-S5-E3-count,W9-S5-E1-count
W9-S5-E1-wilson,9,5,1,wilson,52,0.35554818744473915,0.4169679279054278,0.3625,False,6.262599469496021,118.75,26.38888888888889,54,377.0,7.576923076923077,1,d976c565c56b2e950a719ac06961bce73a2524df6f689918a41b38ac2f11070d,False,W9-S5-E1-wilson|W9-S5-E3-wilson,W9-S5-E1-wilson
W9-S5-E1-beta,9,5,1,beta,52,0.35643236074270557,0.4172884407259407,0.3625,False,6.251989389920424,118.75,26.38888888888889,54,377.0,7.576923076923077,1,5a52d70093f47cb0a95eb7b51ad8bc0220855a6a99d9c1c988eb5808142d229d,False,W9-S5-E1-beta|W9-S5-E3-beta,W9-S5-E1-beta
W9-S5-E3-raw,9,5,3,raw,52,0.35591659298555844,0.41710147491397487,0.3625,False,6.246684350132626,119.25,26.5,54,377.0,7.576923076923077,1,d0d5b55aa71c9cf62ff1ec6c6c4711c76ca85ff8d8e12dc0e781e9e483249cf3,False,W9-S5-E1-raw|W9-S5-E3-raw,W9-S5-E1-raw
W9-S5-E3-count,9,5,3,count,52,0.3497336954233506,0.4148601745476745,0.3625,False,6.3063534166982445,119.83630952380952,26.630291005291003,54,377.0,7.576923076923077,1,d79b91b53c68b77248e7f46118e2032e557adafcf870f3732e1c7c72c32f18e5,False,W9-S5-E1-count|W9-S5-E3-count,W9-S5-E1-count
W9-S5-E3-wilson,9,5,3,wilson,52,0.35554818744473915,0.4169679279054278,0.3625,False,6.262599469496021,118.75,26.38888888888889,54,377.0,7.576923076923077,1,d976c565c56b2e950a719ac06961bce73a2524df6f689918a41b38ac2f11070d,False,W9-S5-E1-wilson|W9-S5-E3-wilson,W9-S5-E1-wilson
W9-S5-E3-beta,9,5,3,beta,52,0.35643236074270557,0.4172884407259407,0.3625,False,6.251989389920424,118.75,26.38888888888889,54,377.0,7.576923076923077,1,5a52d70093f47cb0a95eb7b51ad8bc0220855a6a99d9c1c988eb5808142d229d,False,W9-S5-E1-beta|W9-S5-E3-beta,W9-S5-E1-beta
W9-S5-E6-raw,9,5,6,raw,52,0.347590953785644,0.4074295604112971,0.32596153846153847,False,6.566371681415929,120.0,26.666666666666668,54,339.0,6.6923076923076925,1,cbc1fc1d1c1cc3c31c54b26cf763bf86708b775b41529515f59cc3996e8f3209,False,W9-S5-E6-raw|W9-S5-E6-beta,W9-S5-E6-raw
W9-S5-E6-count,9,5,6,count,52,0.34611602753195675,0.40694879118052785,0.32596153846153847,False,6.590462143559489,120.0,26.666666666666668,54,339.0,6.6923076923076925,1,b2b322f83c09d846a8543b4531766b684aab5d8e16eca7ecda3940030e9ee251,False,W9-S5-E6-count,W9-S5-E6-count
W9-S5-E6-wilson,9,5,6,wilson,52,0.3470993117010816,0.40726930400104067,0.32596153846153847,False,6.572271386430678,120.0,26.666666666666668,54,339.0,6.6923076923076925,1,b72bb64e1dfb2c2270449f80b6be72664c6daa462671b9287d64e10d3d1f5486,False,W9-S5-E6-wilson,W9-S5-E6-wilson
W9-S5-E6-beta,9,5,6,beta,52,0.347590953785644,0.4074295604112971,0.32596153846153847,False,6.566371681415929,120.0,26.666666666666668,54,339.0,6.6923076923076925,1,cbc1fc1d1c1cc3c31c54b26cf763bf86708b775b41529515f59cc3996e8f3209,False,W9-S5-E6-raw|W9-S5-E6-beta,W9-S5-E6-raw
W9-S6-E1-raw,9,6,1,raw,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E1-count,9,6,1,count,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E1-wilson,9,6,1,wilson,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E1-beta,9,6,1,beta,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E3-raw,9,6,3,raw,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E3-count,9,6,3,count,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E3-wilson,9,6,3,wilson,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E3-beta,9,6,3,beta,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E6-raw,9,6,6,raw,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E6-count,9,6,6,count,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E6-wilson,9,6,6,wilson,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W9-S6-E6-beta,9,6,6,beta,52,0.39528795811518325,0.44236724604371663,0.18365384615384617,False,6.7643979057591626,78.0,17.333333333333332,54,191.0,3.673076923076923,0,7a6b4c077fbc64fa4972779c420cb13a13bb3fd292bfb0b74cd2040885558bb8,False,W9-S6-E1-raw|W9-S6-E1-count|W9-S6-E1-wilson|W9-S6-E1-beta|W9-S6-E3-raw|W9-S6-E3-count|W9-S6-E3-wilson|W9-S6-E3-beta|W9-S6-E6-raw|W9-S6-E6-count|W9-S6-E6-wilson|W9-S6-E6-beta,W9-S6-E1-raw
W12-S2-E1-raw,12,2,1,raw,52,0.295095610461028,0.29509561046102806,1.0,True,3.7201923076923076,379.4919131161236,84.33153624802746,54,1040.0,121.8076923076923,49,5badacaa3c82067d2e248f7d791011fc9c32b0ffdfe6777d4e901fbd1931e28f,True,W12-S2-E1-raw,W12-S2-E1-raw
W12-S2-E1-count,12,2,1,count,52,0.284862105574671,0.28486210557467107,1.0,True,7.544291378177732,219.96598538655866,48.88133008590192,54,1040.0,121.8076923076923,49,afb900b3f08ab44b08340aa5e856f9d88d43a8cbb53a13183402b59330013e7f,False,W12-S2-E1-count|W12-S2-E3-count|W12-S3-E1-count|W12-S3-E3-count,W12-S2-E1-count
W12-S2-E1-wilson,12,2,1,wilson,52,0.32636688037371236,0.32636688037371225,1.0,True,5.2375,285.22307828136775,63.38290628474839,54,1040.0,121.8076923076923,49,f5365e01749fbafc84b5060f7eb8cdcd33dcf8ad78f687c6817c3c0476a34171,True,W12-S2-E1-wilson,W12-S2-E1-wilson
W12-S2-E1-beta,12,2,1,beta,52,0.3303319735819735,0.3303319735819735,1.0,True,5.752884615384615,234.8230735930736,52.18290524290524,54,1040.0,121.8076923076923,49,efc6f8f5d0d67930de0cab2fc82aff929367b50fa9630a91d7fb2823ebb82d38,True,W12-S2-E1-beta,W12-S2-E1-beta
W12-S2-E3-raw,12,2,3,raw,52,0.3088118786530983,0.3088118786530983,1.0,True,4.808653846153846,324.6388728230833,72.14197173846296,54,1040.0,114.13461538461539,45,59c3dcd9603fbf35cecb3dc66af25f9bf32bda702c6eda53170585a38046cb5b,False,W12-S2-E3-raw,W12-S2-E3-raw
W12-S2-E3-count,12,2,3,count,52,0.284862105574671,0.28486210557467107,1.0,True,7.544291378177732,219.96598538655866,48.88133008590192,54,1040.0,114.13461538461539,45,afb900b3f08ab44b08340aa5e856f9d88d43a8cbb53a13183402b59330013e7f,False,W12-S2-E1-count|W12-S2-E3-count|W12-S3-E1-count|W12-S3-E3-count,W12-S2-E1-count
W12-S2-E3-wilson,12,2,3,wilson,52,0.3294020508000771,0.32940205080007706,1.0,True,5.8076923076923075,234.52022556390978,52.11560568086884,54,1040.0,114.13461538461539,45,2d482d4aad7d4f952b0f45dc9c5bae3ff99a74493dc7ff56ae23bf8bbe24f452,False,W12-S2-E3-wilson,W12-S2-E3-wilson
W12-S2-E3-beta,12,2,3,beta,52,0.3301923076923077,0.3301923076923077,1.0,True,5.931730769230769,227.81428571428572,50.62539682539683,54,1040.0,114.13461538461539,45,2e3ceb4c8b10ac3b7960af3c92a1e1fa3f8a05cacec219dbf10abd26288de08b,False,W12-S2-E3-beta,W12-S2-E3-beta
W12-S2-E6-raw,12,2,6,raw,52,0.28331463675213664,0.28331463675213675,1.0,True,7.367307692307692,263.65,58.58888888888888,54,1040.0,80.32692307692308,26,27a0e00a360f01d214ef44e1e6cc64aa34d3281357712ed10dacf18b50712e4d,False,W12-S2-E6-raw,W12-S2-E6-raw
W12-S2-E6-count,12,2,6,count,52,0.26791443581306124,0.26791443581306124,1.0,True,7.997016197989085,242.29876017955402,53.84416892878978,54,1040.0,80.32692307692308,26,3af2d1bb476cfcf27b37a40c0a3b7a24d809c538a299df780ad031b270dd59bb,False,W12-S2-E6-count,W12-S2-E6-count
W12-S2-E6-wilson,12,2,6,wilson,52,0.2828311965811966,0.2828311965811966,1.0,True,7.525,250.88333333333333,55.75185185185185,54,1040.0,80.32692307692308,26,74c7cdf17c7202fb7ec40e473f0ce81da0691b74692b41ee29d846d913a4c698,False,W12-S2-E6-wilson,W12-S2-E6-wilson
W12-S2-E6-beta,12,2,6,beta,52,0.28299145299145295,0.282991452991453,1.0,True,7.5182692307692305,250.88333333333333,55.75185185185185,54,1040.0,80.32692307692308,26,5a69f83f754f17ef6e5c2e1a4cf2c643741055037e3882b47c0e47679a6160dd,False,W12-S2-E6-beta,W12-S2-E6-beta
W12-S3-E1-raw,12,3,1,raw,52,0.3175437793200951,0.31754377932009514,1.0,True,5.3307692307692305,260.98905597326655,57.99756799405923,54,1040.0,52.19230769230769,24,c84e5de69c8a831197c774b315690bdd3bb1ceeecdddf92eb2b8929f3534d60b,False,W12-S3-E1-raw|W12-S3-E3-raw,W12-S3-E1-raw
W12-S3-E1-count,12,3,1,count,52,0.284862105574671,0.28486210557467107,1.0,True,7.544291378177732,219.96598538655866,48.88133008590192,54,1040.0,52.19230769230769,24,afb900b3f08ab44b08340aa5e856f9d88d43a8cbb53a13183402b59330013e7f,False,W12-S2-E1-count|W12-S2-E3-count|W12-S3-E1-count|W12-S3-E3-count,W12-S2-E1-count
W12-S3-E1-wilson,12,3,1,wilson,52,0.3286808969539233,0.3286808969539233,1.0,True,5.832692307692308,235.5202255639098,52.33782790309107,54,1040.0,52.19230769230769,24,ab62fa4a5ddaed68deb6b374a06fcbf36ace3c915488a0690a2002d49488e9d2,True,W12-S3-E1-wilson|W12-S3-E3-wilson,W12-S3-E1-wilson
W12-S3-E1-beta,12,3,1,beta,52,0.32965811965811964,0.3296581196581197,1.0,True,5.960576923076923,227.14761904761903,50.477248677248674,54,1040.0,52.19230769230769,24,b545fdea7158f67dc5dc7b1e5f2b7fd71035abdbbed4f99df99637464929d2a8,False,W12-S3-E1-beta|W12-S3-E3-beta,W12-S3-E1-beta
W12-S3-E3-raw,12,3,3,raw,52,0.3175437793200951,0.31754377932009514,1.0,True,5.3307692307692305,260.98905597326655,57.99756799405923,54,1040.0,52.19230769230769,24,c84e5de69c8a831197c774b315690bdd3bb1ceeecdddf92eb2b8929f3534d60b,False,W12-S3-E1-raw|W12-S3-E3-raw,W12-S3-E1-raw
W12-S3-E3-count,12,3,3,count,52,0.284862105574671,0.28486210557467107,1.0,True,7.544291378177732,219.96598538655866,48.88133008590192,54,1040.0,52.19230769230769,24,afb900b3f08ab44b08340aa5e856f9d88d43a8cbb53a13183402b59330013e7f,False,W12-S2-E1-count|W12-S2-E3-count|W12-S3-E1-count|W12-S3-E3-count,W12-S2-E1-count
W12-S3-E3-wilson,12,3,3,wilson,52,0.3286808969539233,0.3286808969539233,1.0,True,5.832692307692308,235.5202255639098,52.33782790309107,54,1040.0,52.19230769230769,24,ab62fa4a5ddaed68deb6b374a06fcbf36ace3c915488a0690a2002d49488e9d2,True,W12-S3-E1-wilson|W12-S3-E3-wilson,W12-S3-E1-wilson
